**********************************************************************************************
*                                                                                            *
* Component List (Generic)                                                                   *
*                                                                                            *
* D:\UTENTI\00.LAVORI IN CORSO\METALTRONICA\22-301-0 (SCHEDA SERVIZI 2_02_2024\22-301-0.MAX  *
* Fri Feb 02 15:26:28 2024                                                                   *
*                                                                                            *
**********************************************************************************************

 REF DES    VALUE            PACKAGE          FOOTPRINT                      X LOC      Y LOC      ROTATION
------------------------------------------------------------------------------------------------------------
R114       680R             R                SMD0603                         200.03 mm  180.98 mm 270     
R115       2K2              R                SMD1206                         94.62 mm   156.21 mm 90      
R116       2K2              R                SMD1206                         97.79 mm   156.21 mm 90      
R117       680R             R                SMD0603                         95.25 mm   169.55 mm 90      
R118       680R             R                SMD0603                         192.41 mm  169.55 mm 270     
R119       3K3              R                SMD0603                         195.58 mm  153.67 mm 90      
R120       680R             R                SMD0603                         196.22 mm  169.55 mm 270     
R121       2K2              R                SMD1206                         198.76 mm  151.13 mm 90      
R122       2K2              R                SMD1206                         201.93 mm  151.13 mm 90      
R123       680R             R                SMD0603                         54.61 mm   120.65 mm 270     
R124       1K               R                SMD0603                         45.72 mm   129.54 mm 90      
R125       10K              R                SMD0603                         47.63 mm   129.54 mm 90      
R126       330R             R                SMD0603                         47.63 mm   132.72 mm 90      
R127       470R             R                SMD0805-MET                     43.18 mm   106.05 mm 270     
R128       2K2              R                SMD1206                         46.36 mm   107.95 mm 90      
R129       2K2              R                SMD1206                         46.36 mm   113.67 mm 270     
R130       680R             R                SMD0603                         34.93 mm   118.75 mm 90      
R131       100K             R                SMD0603                         76.84 mm   34.93 mm  270     
R132       680R             R                SMD0603                         40.01 mm   121.92 mm 270     
R133       2R-25W           R                PWR163-BOURNS+RAME20X20         61.60 mm   91.44 mm  0       
R134       12K              R                SMD0603                         76.20 mm   49.53 mm  90      
R135       330R             R                SMD1206                         59.06 mm   51.44 mm  270     
R136       3K3              R                SMD0805-MET                     59.06 mm   46.99 mm  270     
R137       6K8              R                SMD0805-MET                     56.52 mm   50.80 mm  90      
R138       4K7              R                SMD0805-MET                     73.66 mm   50.80 mm  90      
R139       680R             R                SMD1206                         74.30 mm   40.01 mm  90      
R140       2R-25W           R                PWR163-BOURNS+RAME20X20         85.73 mm   91.44 mm  0       
R141       12K              R                SMD0603                         88.27 mm   52.07 mm  90      
R142       680R             R                SMD1206                         83.19 mm   50.80 mm  270     
R143       4K7              R                SMD0805-MET                     54.61 mm   50.80 mm  270     
R144       100K             R                SMD0603                         50.80 mm   39.37 mm  90      
R145       680R             R                SMD0603                         66.68 mm   39.37 mm  90      
R146       1K               R                SMD0603                         64.77 mm   44.45 mm  90      
R147       100K             R                SMD0603                         78.74 mm   34.93 mm  90      
R148       10K              R                SMD0805-MET                     45.09 mm   42.55 mm  270     
R149       3K3              R                SMD0805-MET                     41.91 mm   73.66 mm  270     
R150       100K             R                SMD0603                         88.90 mm   46.36 mm  90      
R151       3K3              R                SMD0805-MET                     43.82 mm   73.66 mm  270     
R152       18K              R                SMD0805-MET                     36.20 mm   55.25 mm  270     
R153       680R             R                SMD0603                         86.36 mm   49.53 mm  270     
R154       1K               R                SMD0603                         86.36 mm   41.28 mm  270     
R155       100K             R                SMD0603                         76.84 mm   41.28 mm  90      
R156       150K             R                SMD0805-MET                     36.20 mm   59.06 mm  270     
R157       10K              R                SMD0805-MET                     38.10 mm   59.06 mm  90      
R158       3K3              R                SMD0805-MET                     15.24 mm   96.52 mm  90      
R159       3K3              R                SMD0805-MET                     44.45 mm   59.06 mm  90      
R160       10K              R                SMD0603                         34.29 mm   51.44 mm  90      
R161       10K              R                SMD0603                         62.23 mm   50.80 mm  90      
R162       680R             R                SMD0603                         17.78 mm   113.67 mm 90      
R163       680R             R                SMD0603                         15.24 mm   113.67 mm 270     
R164       3K3              R                SMD0603                         100.33 mm  157.48 mm 90      
R165       10K              R                SMD0603                         104.14 mm  169.55 mm 270     
R166       680R             R                SMD0603                         111.76 mm  169.55 mm 270     
R167       2K2              R                SMD1206                         112.40 mm  156.21 mm 90      
R168       1K               R                SMD0603                         109.22 mm  178.44 mm 270     
R169       1K               R                SMD0603                         114.30 mm  169.55 mm 270     
R170       1K               R                SMD0603                         184.79 mm  169.55 mm 270     
R171       1K               R                SMD0603                         189.87 mm  169.55 mm 270     
R172       10K              R                SMD0603                         114.30 mm  150.50 mm 90      
RAD1       AAVID 529801B0.. DISSI_0          529801B02500G-AAVID             48.26 mm   22.23 mm  0       
RL1        T9AS1D12-24      RELAY_SPST       T9AS1-TE                        10.16 mm   38.10 mm  180     
TP1        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   152.40 mm  185.42 mm 0       
TP2        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   21.59 mm   62.23 mm  0       
TP3        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   0.00 mm    76.20 mm  0       
TP4        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   7.62 mm    78.11 mm  0       
TP5        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   3.18 mm    62.87 mm  0       
TP6        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   32.39 mm   5.08 mm   0       
TP7        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   22.86 mm   55.88 mm  0       
TP8        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   67.95 mm   83.82 mm  0       
TP9        T POINT R        T_POINT_R_0      TESTPOINT_1MM                   53.34 mm   83.82 mm  0       
TP10       T POINT R        T_POINT_R_0      TESTPOINT_1MM                   79.38 mm   83.82 mm  0       
TP11       T POINT R        T_POINT_R_0      TESTPOINT_1MM                   91.44 mm   83.82 mm  0       
TVS1       SMBJ30A          SMBJ_2           SMB-12                          91.44 mm   6.35 mm   180     
TVS2       SMBJ30A          SMBJ_2           SMB-12                          6.99 mm    0.64 mm   90      
TVS3       SMBJ30A          SMBJ_2           SMB-12                          92.71 mm   116.84 mm 270     
TVS4       SMBJ30A          SMBJ_2           SMB-12                          -0.64 mm   193.04 mm 270     
TVS5       SMBJ30A          SMBJ_2           SMB-12                          201.93 mm  193.04 mm 270     
TVS6       SMBJ30A          SMBJ_2           SMB-12                          202.57 mm  133.35 mm 90      
TVS7       SMBJ5A           SMBJ_2           SMB-12                          17.15 mm   180.98 mm 270     
TVS8       SMBJ5A           SMBJ_2           SMB-12                          26.04 mm   180.98 mm 270     
TVS9       SMBJ5A           SMBJ_2           SMB-12                          21.59 mm   180.98 mm 270     
TVS10      SMBJ5A           SMBJ_2           SMB-12                          30.48 mm   180.98 mm 270     
TVS11      SMBJ5A           SMBJ_2           SMB-12                          -0.64 mm   180.98 mm 270     
TVS12      SMBJ5A           SMBJ_2           SMB-12                          39.37 mm   180.98 mm 270     
TVS13      SMBJ5A           SMBJ_2           SMB-12                          3.81 mm    180.98 mm 270     
TVS14      SMBJ5A           SMBJ_2           SMB-12                          44.45 mm   180.98 mm 270     
TVS15      SMBJ5A           SMBJ_2           SMB-12                          8.26 mm    180.98 mm 270     
TVS16      SMBJ5A           SMBJ_2           SMB-12                          12.70 mm   180.98 mm 270     
TVS17      SMBJ5A           SMBJ_2           SMB-12                          34.93 mm   180.98 mm 270     
TVS18      SMBJ30A          SMBJ_2           SMB-12                          67.31 mm   203.20 mm 0       
TVS19      SMBJ5A           SMBJ_2           SMB-12                          134.62 mm  187.96 mm 180     
TVS20      SMBJ5A           SMBJ_2           SMB-12                          144.78 mm  187.96 mm 0       
TVS21      SMBJ5A           SMBJ_2           SMB-12                          134.62 mm  196.22 mm 180     
TVS22      SMBJ5A           SMBJ_2           SMB-12                          144.15 mm  196.22 mm 0       
TVS27      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   198.76 mm 180     
TVS28      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   163.83 mm 180     
TVS29      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   168.91 mm 0       
TVS30      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   177.80 mm 180     
TVS31      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   185.42 mm 180     
TVS32      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   193.68 mm 0       
TVS33      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   172.72 mm 180     
TVS34      SMBJ5A           SMBJ_2           SMB-12                          87.00 mm   189.87 mm 180     
TVS35      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   203.20 mm 0       
TVS36      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   186.06 mm 0       
TVS37      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   176.53 mm 0       
TVS38      SMBJ30A          SMBJ_2           SMB-12                          87.00 mm   203.20 mm 180     
TVS39      SMBJ30A          SMBJ_2           SMB-12                          117.48 mm  140.97 mm 270     
TVS40      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   151.13 mm 0       
TVS41      SMBJ30A          SMBJ_2           SMB-12                          99.06 mm   140.97 mm 270     
TVS42      SMBJ5A           SMBJ_2           SMB-12                          59.06 mm   161.29 mm 0       
TVS43      SMBJ30A          SMBJ_2           SMB-12                          117.48 mm  149.23 mm 90      
TVS44      SMBJ30A          SMBJ_2           SMB-12                          99.06 mm   149.23 mm 90      
TVS45      SMBJ30A          SMBJ_2           SMB-12                          132.08 mm  140.97 mm 270     
TVS46      SMBJ30A          SMBJ_2           SMB-12                          127.64 mm  140.97 mm 270     
TVS47      SMBJ30A          SMBJ_2           SMB-12                          136.53 mm  149.23 mm 90      
TVS48      SMBJ30A          SMBJ_2           SMB-12                          127.64 mm  149.23 mm 90      
TVS49      SMBJ30A          SMBJ_2           SMB-12                          143.51 mm  143.51 mm 180     
TVS50      SMBJ30A          SMBJ_2           SMB-12                          136.53 mm  140.97 mm 270     
TVS51      SMBJ30A          SMBJ_2           SMB-12                          154.94 mm  140.97 mm 90      
TVS52      SMBJ30A          SMBJ_2           SMB-12                          167.01 mm  145.42 mm 0       
TVS53      SMBJ30A          SMBJ_2           SMB-12                          167.01 mm  140.97 mm 180     
TVS54      SMBJ30A          SMBJ_2           SMB-12                          160.66 mm  140.97 mm 270     
TVS55      SMBJ30A          SMBJ_2           SMB-12                          160.66 mm  149.23 mm 90      
TVS56      SMBJ30A          SMBJ_2           SMB-12                          150.50 mm  140.97 mm 270     
TVS57      SMBJ30A          SMBJ_2           SMB-12                          152.40 mm  149.23 mm 90      
TVS58      SMBJ30A          SMBJ_2           SMB-12                          85.73 mm   140.97 mm 270     
TVS59      SMBJ30A          SMBJ_2           SMB-12                          85.73 mm   149.23 mm 90      
TVS60      SMBJ30A          SMBJ_2           SMB-12                          196.22 mm  137.16 mm 270     
TVS61      SMBJ30A          SMBJ_2           SMB-12                          202.57 mm  140.97 mm 270     
TVS62      SMBJ30A          SMBJ_2           SMB-12                          57.15 mm   40.64 mm  90      
TVS63      SMBJ30A          SMBJ_2           SMB-12                          61.60 mm   40.64 mm  90      
TVS64      SMBJ30A          SMBJ_2           SMB-12                          106.05 mm  127.00 mm 90      
TVS65      SMBJ30A          SMBJ_2           SMB-12                          90.17 mm   140.97 mm 270     
TVS66      SMBJ30A          SMBJ_2           SMB-12                          90.17 mm   149.23 mm 90      
TVS67      SMBJ30A          SMBJ_2           SMB-12                          180.98 mm  140.97 mm 270     
TVS68      SMBJ30A          SMBJ_2           SMB-12                          180.98 mm  149.23 mm 90      
TVS69      SMBJ30A          SMBJ_2           SMB-12                          185.42 mm  140.97 mm 270     
TVS70      SMBJ30A          SMBJ_2           SMB-12                          185.42 mm  149.23 mm 90      
TVS71      SMBJ30A          SMBJ_2           SMB-12                          106.68 mm  139.07 mm 0       
TVS72      SMBJ30A          SMBJ_2           SMB-12                          113.03 mm  140.97 mm 270     
U1         CPC1017N         CPC1017          CPC1017N-CLARE                  17.15 mm   165.10 mm 0       
U2         TCMT1103         TCMT1101         SSOP4                           26.04 mm   165.10 mm 180     
U3         TCMT1103         TCMT1101         SSOP4                           21.59 mm   165.10 mm 180     
U4         TCMT1103         TCMT1101         SSOP4                           30.48 mm   165.10 mm 180     
U5         TCMT1103         TCMT1101         SSOP4                           -0.64 mm   165.10 mm 180     
U6         CPC1017N         CPC1017          CPC1017N-CLARE                  40.01 mm   165.10 mm 0       
U7         TCMT1103         TCMT1101         SSOP4                           3.81 mm    165.10 mm 180     
U8         CPC1017N         CPC1017          CPC1017N-CLARE                  45.72 mm   165.10 mm 0       
U9         TCMT1103         TCMT1101         SSOP4                           8.26 mm    165.10 mm 180     
U10        TCMT1103         TCMT1101         SSOP4                           12.70 mm   165.10 mm 180     
U11        TCMT1103         TCMT1101         SSOP4                           34.93 mm   165.10 mm 180     
U12        SN74LVC1G00DRLR  SN74LVC1G00DBVR  SOT-5X3                         17.78 mm   141.61 mm 90      
U13        TJA1050T         TJA1050          SO8                             137.80 mm  178.44 mm 0       
U15        TCMT1103         TCMT1101         SSOP4                           76.84 mm   200.03 mm 90      
U16        TCMT1103         TCMT1101         SSOP4                           76.84 mm   164.47 mm 270     
U17        TCMT1103         TCMT1101         SSOP4                           67.95 mm   160.02 mm 270     
U18        TCMT1103         TCMT1101         SSOP4                           76.84 mm   184.79 mm 90      
U19        TCMT1103         TCMT1101         SSOP4                           76.84 mm   189.87 mm 270     
U20        TCMT1103         TCMT1101         SSOP4                           67.95 mm   184.79 mm 270     
U21        TCMT1103         TCMT1101         SSOP4                           76.84 mm   172.09 mm 90      
U22        TCMT1103         TCMT1101         SSOP4                           76.84 mm   194.95 mm 270     
U23        TCMT1103         TCMT1101         SSOP4                           67.95 mm   194.95 mm 90      
U24        TCMT1103         TCMT1101         SSOP4                           67.95 mm   178.44 mm 90      
U25        TCMT1103         TCMT1101         SSOP4                           67.95 mm   168.28 mm 90      
U26        TCMT1103         TCMT1101         SSOP4                           76.84 mm   179.71 mm 270     
U27        TCMT1103         TCMT1101         SSOP4                           67.95 mm   152.40 mm 90      
U28        TCMT1103         TCMT1101         SSOP4                           67.95 mm   156.21 mm 90      
U29        TCMT1103         TCMT1101         SSOP4                           123.19 mm  163.83 mm 0       
U30        TCMT1103         TCMT1101         SSOP4                           117.48 mm  163.83 mm 0       
U31        TCMT1103         TCMT1101         SSOP4                           133.99 mm  163.83 mm 0       
U32        TCMT1103         TCMT1101         SSOP4                           128.27 mm  163.83 mm 0       
U33        TCMT1103         TCMT1101         SSOP4                           161.93 mm  163.83 mm 0       
U34        M74VHC1GT32DTT1G MC74VHC1GT32_0   SOT23-5L                        15.88 mm   122.56 mm 270     
U35        M74VHC1GT32DTT1G MC74VHC1GT32_0   SOT23-5L                        21.59 mm   122.56 mm 270     
U36        CPC1017N         CPC1017          CPC1017N-CLARE                  22.86 mm   107.32 mm 180     
U37        TSR 0.5-2450     78XX/SIP_3       TSR-0.5-TRACO                   5.08 mm    54.61 mm  90      
U38        TPS54540         TPS54540_4       HSOP8                           40.01 mm   89.54 mm  0       
U39        CPC1017N         CPC1017          CPC1017N-CLARE                  29.21 mm   107.32 mm 180     
U40        NCP1117ST33T3G   NCP1117ST_0      SOT223-1234                     8.89 mm    68.58 mm  0       
U41        MIC5205YM5       MIC5205BM5       SOT23-5L                        13.97 mm   86.36 mm  90      
U42        M74VHC1GT32DTT1G MC74VHC1GT32_0   SOT23-5L                        189.87 mm  179.71 mm 90      
U43        M74VHC1GT32DTT1G MC74VHC1GT32_0   SOT23-5L                        183.52 mm  179.71 mm 90      
U44        TCMT1103         TCMT1101         SSOP4                           155.58 mm  163.83 mm 0       
U45        CPC1017N         CPC1017          CPC1017N-CLARE                  178.44 mm  163.83 mm 180     
U46        CPC1017N         CPC1017          CPC1017N-CLARE                  173.36 mm  163.83 mm 180     
U47        TCMT1103         TCMT1101         SSOP4                           149.23 mm  163.83 mm 0       
U48        CPC1017N         CPC1017          CPC1017N-CLARE                  201.93 mm  163.83 mm 180     
U49        CPC1017N         CPC1017          CPC1017N-CLARE                  168.28 mm  163.83 mm 0       
U50        M74VHC1GT32DTT1G MC74VHC1GT32_0   SOT23-5L                        193.68 mm  181.61 mm 270     
U51        TCMT1103         TCMT1101         SSOP4                           94.62 mm   163.83 mm 0       
U52        TCMT1103         TCMT1101         SSOP4                           99.06 mm   163.83 mm 0       
U53        TCMT1103         TCMT1101         SSOP4                           193.04 mm  163.83 mm 0       
U54        TCMT1103         TCMT1101         SSOP4                           196.85 mm  163.83 mm 0       
U55        SAME51J20A-A     SAME51J20A-A_F.. QUAD.50M/64/WG12.00             62.23 mm   121.92 mm 0       
U56        CPC1017N         CPC1017          CPC1017N-CLARE                  38.74 mm   107.32 mm 180     
U57        CPC1017N         CPC1017          CPC1017N-CLARE                  38.74 mm   115.57 mm 0       
U58        LMP8640-T        LMP8640HV-T      SOT23-6L                        66.68 mm   43.82 mm  270     
U59        LMP8640-T        LMP8640HV-T      SOT23-6L                        86.36 mm   45.09 mm  90      
U60        MC34161DG        MC34161DG        SO8                             38.74 mm   63.50 mm  0       
U61        CPC1017N         CPC1017          CPC1017N-CLARE                  16.51 mm   107.32 mm 0       
U62        TCMT1103         TCMT1101         SSOP4                           103.51 mm  163.83 mm 0       
U63        TCMT1103         TCMT1101         SSOP4                           108.59 mm  163.83 mm 0       
U64        CPC1017N         CPC1017          CPC1017N-CLARE                  107.95 mm  172.09 mm 180     
U65        CPC1017N         CPC1017          CPC1017N-CLARE                  113.03 mm  163.83 mm 180     
U66        CPC1017N         CPC1017          CPC1017N-CLARE                  183.52 mm  163.83 mm 180     
U67        CPC1017N         CPC1017          CPC1017N-CLARE                  188.60 mm  163.83 mm 180     
VG1        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  78.74 mm   38.10 mm  90      
VG2        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  43.18 mm   22.86 mm  270     
VG3        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  45.09 mm   22.86 mm  270     
VG4        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  0.00 mm    9.53 mm   270     
VG5        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  193.68 mm  154.31 mm 270     
VG6        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  182.25 mm  122.56 mm 180     
VG8        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  178.44 mm  132.72 mm 270     
VG9        MASSA-VIRT       MASSA-VIRT       MVIRT-25MILS-N                  15.24 mm   34.29 mm  90      
XT1        32.768 kHz       XTAL_32768_12... ECX-16                          62.23 mm   119.38 mm 180     
